order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,food_preparation_time,delivery_time,is_takeaway,distance,GST,rating
1478200,164016,Blue Ribbon Fried Chicken,American,363.9,Weekend,28,23,TRUE,3.22,18.195,3
1478264,70564,Jack's Wife Freda,Mediterranean,484.5,Weekday,22,24,TRUE,1.02,24.225,3
1477228,52574,Jack's Wife Freda,Mediterranean,202.2,Weekend,25,22,FALSE,0,10.11,Not given
1478057,75548,Parm,Italian,221.4,Weekend,26,20,TRUE,9.31,11.07,Not given
1478256,147468,Tamarind TriBeCa,Indian,200.7,Weekend,22,18,TRUE,13,10.035,3
1478259,68446,Hill Country Fried Chicken,Southern,374.1,Weekend,29,28,TRUE,8.48,18.705,Not given
1477483,142681,Osteria Morini,Italian,203.7,Weekday,32,29,TRUE,10.04,10.185,2
1477257,400950,Sushi of Gari 46,Japanese,363.9,Weekday,34,28,TRUE,7.95,18.195,3
1477056,298824,Shake Shack,American,365.4,Weekend,23,18,TRUE,12.67,18.27,Not given
1477402,377481,Otto Enoteca Pizzeria,Italian,727.5,Weekday,31,30,TRUE,12.31,36.375,Not given
1476760,180776,Empanada Mama (closed),Mexican,682.5,Weekend,29,18,TRUE,12.9,34.125,Not given
1477030,240982,Rubirosa,Italian,729,Weekday,29,31,TRUE,14.22,36.45,3
1476850,85091,The Meatball Shop,Italian,391.5,Weekday,23,31,TRUE,14.7,19.575,3
1477356,354923,CafÌ© China,Chinese,467.1,Weekday,34,31,TRUE,13.91,23.355,2
1477990,59673,Rubirosa,Italian,388.5,Weekend,30,25,TRUE,1.82,19.425,2
1477448,142574,Sushi of Gari,Japanese,682.5,Weekend,30,22,TRUE,5.19,34.125,3
1477784,146555,Momoya,Japanese,729,Weekend,28,20,TRUE,8.72,36.45,3
1478425,373152,Parm,Italian,420.6,Weekday,28,32,TRUE,16.25,21.03,Not given
1477031,201471,Friend of a Farmer,American,726,Weekend,33,27,TRUE,6.31,36.3,Not given
1477969,69516,Wa Jeal,Chinese,202.2,Weekend,32,24,TRUE,0.95,10.11,Not given
1476595,385150,Blue Ribbon Sushi,Japanese,420.6,Weekend,35,16,TRUE,16.8,21.03,Not given
1478070,129206,RedFarm Broadway,Chinese,422.1,Weekend,20,15,TRUE,18.76,21.105,3
1477501,151191,RedFarm Hudson,Chinese,365.4,Weekend,34,24,TRUE,1.09,18.27,3
1476727,49086,Jack's Wife Freda,Mediterranean,388.5,Weekday,22,33,FALSE,0,19.425,1
1477016,78067,Parm,Italian,461.1,Weekend,29,23,TRUE,2.7,23.055,Not given
1477511,261665,RedFarm Broadway,Chinese,230.1,Weekend,24,15,TRUE,19.02,11.505,3
1477067,370656,Vanessa's Dumplings,Chinese,249,Weekend,24,20,TRUE,9.09,12.45,Not given
1477068,108046,Rubirosa,Italian,365.4,Weekend,33,20,TRUE,9.28,18.27,Not given
1477551,277898,Blue Ribbon Fried Chicken,American,883.2,Weekend,33,27,TRUE,6.61,44.16,2
1478415,105665,Blue Ribbon Sushi Bar & Grill,Japanese,376.8,Weekday,32,27,TRUE,6.31,18.84,Not given
1478129,52256,Han Dynasty,Chinese,365.4,Weekend,30,15,TRUE,19.19,18.27,Not given
1477096,158578,Xi'an Famous Foods,Chinese,423.6,Weekday,24,31,TRUE,14.73,21.18,3
1477891,142461,Shake Shack,American,756.6,Weekend,28,26,TRUE,4.51,37.83,Not given
1477881,63361,Cafeteria,American,391.5,Weekend,31,16,TRUE,16.46,19.575,Not given
1478197,41205,Shake Shack,American,362.4,Weekend,28,23,TRUE,2.35,18.12,3
1477082,107909,ilili Restaurant,Middle Eastern,726,Weekday,34,24,TRUE,1.26,36.3,2
1477781,183520,Tamarind TriBeCa,Indian,374.1,Weekend,32,26,TRUE,3.83,18.705,3
1476570,148459,The Kati Roll Company,Indian,176.1,Weekday,26,30,TRUE,12.23,8.805,Not given
1476677,302790,Le Zie 2000 Trattoria,Italian,464.1,Weekend,22,30,TRUE,12.71,23.205,Not given
1478397,121706,Blue Ribbon Fried Chicken,American,729,Weekend,22,15,TRUE,19.1,36.45,3
1477608,125123,Le Grainne Cafe,French,478.8,Weekend,25,22,TRUE,5.31,23.94,2
1478241,60052,RedFarm Broadway,Chinese,726,Weekend,31,19,TRUE,10.89,36.3,3
1477216,259341,Momoya,Japanese,880.5,Weekday,31,30,TRUE,12.19,44.025,Not given
1478379,142753,Shake Shack,American,258.9,Weekday,31,32,TRUE,16.55,12.945,Not given
1478237,81110,Han Dynasty,Chinese,493.2,Weekday,23,29,TRUE,10.25,24.66,Not given
1477732,399729,Shake Shack,American,727.5,Weekend,20,29,TRUE,10.17,36.375,2
1476842,103970,RedFarm Broadway,Chinese,423.6,Weekend,35,23,TRUE,2.39,21.18,Not given
1476984,286386,5 Napkin Burger,American,237.3,Weekday,29,26,TRUE,4.33,11.865,Not given
1476783,96254,Han Dynasty,Chinese,582,Weekend,35,26,TRUE,4.31,29.1,Not given
1476989,64401,The Meatball Shop,Italian,640.2,Weekday,22,24,TRUE,0.61,32.01,3
1477213,53156,The Meatball Shop,Italian,395.7,Weekend,26,29,TRUE,10.71,19.785,Not given
1477607,386995,Han Dynasty,Chinese,292.5,Weekend,29,25,TRUE,1.99,14.625,Not given
1477863,128216,Shake Shack,American,246,Weekday,33,26,TRUE,4.16,12.3,2
1478360,375043,Tamarind TriBeCa,Indian,726,Weekend,24,29,TRUE,10.07,36.3,Not given
1477134,361654,The Meatball Shop,Italian,405.9,Weekend,22,24,TRUE,1.15,20.295,3
1478390,38612,Vanessa's Dumplings,Chinese,363.9,Weekday,31,33,TRUE,17.8,18.195,Not given
1476794,73274,S'MAC,American,286.8,Weekend,27,20,TRUE,9.06,14.34,Not given
1478116,378482,Five Guys Burgers and Fries,American,171.6,Weekday,22,24,TRUE,0.4,8.58,Not given
1478344,55334,Sushi of Gari Tribeca,Japanese,283.8,Weekend,32,20,TRUE,9.11,14.19,3
1477796,40745,Parm,Italian,477.3,Weekday,32,28,TRUE,7.86,23.865,Not given
1478243,159626,Blue Ribbon Sushi,Japanese,873,Weekend,21,15,TRUE,19.15,43.65,2
1477069,377260,Blue Ribbon Fried Chicken,American,365.4,Weekend,35,27,TRUE,6,18.27,3
1476953,252342,Westville Hudson,American,603.9,Weekend,29,19,TRUE,10.9,30.195,2
1477700,60039,Blue Ribbon Sushi,Japanese,1001.1,Weekday,30,27,TRUE,6.6,50.055,3
1478106,129206,Shake Shack,American,874.5,Weekday,34,28,TRUE,8.46,43.725,Not given
1477625,106860,Sushi of Gari Tribeca,Japanese,510.9,Weekday,35,30,TRUE,12.24,25.545,Not given
1478213,122092,Han Dynasty,Chinese,669.3,Weekend,23,29,TRUE,10.15,33.465,3
1476779,378820,Sushi Samba,Japanese,939.9,Weekend,35,20,TRUE,8.5,46.995,3
1478207,62161,Tamarind TriBeCa,Indian,726,Weekend,28,26,TRUE,4.56,36.3,2
1477075,52832,ilili Restaurant,Middle Eastern,942.9,Weekday,26,29,TRUE,10.73,47.145,3
1477145,207281,Shake Shack,American,879,Weekday,33,32,TRUE,16.47,43.95,3
1478153,300208,Xi'an Famous Foods,Chinese,180.6,Weekend,33,24,TRUE,1.13,9.03,3
1477689,203442,Terakawa Ramen,Japanese,588,Weekday,23,26,TRUE,4.26,29.4,Not given
1477742,338599,Blue Ribbon Fried Chicken,American,205.2,Weekend,24,26,TRUE,4.31,10.26,3
1477391,60835,RedFarm Hudson,Chinese,494.7,Weekend,34,20,TRUE,8.67,24.735,3
1476993,301825,RedFarm Broadway,Chinese,366.9,Weekend,32,19,TRUE,10.76,18.345,Not given
1476705,260680,Cafe Mogador,Middle Eastern,173.1,Weekend,20,16,TRUE,16.54,8.655,3
1477694,192317,Shake Shack,American,729,Weekend,25,15,TRUE,19.29,36.45,2
1477933,284256,Empanada Mama (closed),Mexican,371.1,Weekend,29,25,TRUE,1.72,18.555,Not given
1477062,396432,Blue Ribbon Sushi,Japanese,582,Weekend,26,17,TRUE,14.7,29.1,3
1477771,232035,ilili Restaurant,Middle Eastern,366.9,Weekday,24,32,TRUE,16.24,18.345,3
1477144,62667,Balthazar Boulangerie,French,873,Weekend,31,27,TRUE,6.46,43.65,3
1477149,102710,Rye House,American,363.9,Weekday,26,30,TRUE,12.37,18.195,2
1478182,135970,Momoya,Japanese,758.1,Weekday,31,30,TRUE,12.35,37.905,3
1478405,58675,Shake Shack,American,347.7,Weekday,23,25,TRUE,1.8,17.385,3
1478094,102010,TAO,Japanese,404.4,Weekday,27,32,TRUE,16.76,20.22,Not given
1477857,363202,S'MAC,American,758.1,Weekend,20,29,TRUE,10.13,37.905,3
1476840,143866,Jack's Wife Freda,Mediterranean,621.3,Weekend,35,16,FALSE,0,31.065,Not given
1477641,128224,Blue Ribbon Sushi,Japanese,726,Weekend,29,18,TRUE,13.07,36.3,2
1476690,124875,Vanessa's Dumplings,Chinese,726,Weekend,20,18,TRUE,13.07,36.3,2
1476593,175703,The Meatball Shop,Italian,618.3,Weekend,34,30,TRUE,12.67,30.915,Not given
1477343,101957,Hiroko's Place,Japanese,391.5,Weekend,32,27,TRUE,6.55,19.575,Not given
1476881,57263,Nobu Next Door,Japanese,472.8,Weekday,27,28,TRUE,8.6,23.64,Not given
1476913,145216,Grand Sichuan International,Chinese,229.8,Weekday,33,31,TRUE,14.24,11.49,3
1478119,276192,Sushi of Gari Tribeca,Japanese,325.8,Weekday,28,28,TRUE,8.42,16.29,2
1476976,300552,Shake Shack,American,667.8,Weekday,33,32,TRUE,15.91,33.39,3
1476575,141912,P.J. Clarke's,American,941.4,Weekend,31,23,TRUE,3.18,47.07,Not given
1478105,143721,Hummus Place,Middle Eastern,871.5,Weekend,26,17,TRUE,15.27,43.575,3
1476945,49034,The Smile,American,234.3,Weekend,24,21,TRUE,6.59,11.715,3
1476853,139626,L'Express,French,509.4,Weekday,35,29,TRUE,10.47,25.47,Not given
1477259,145952,Blue Ribbon Sushi,Japanese,874.5,Weekend,31,19,TRUE,10.53,43.725,2
1477141,66331,Shake Shack,American,729,Weekend,21,24,TRUE,0.59,36.45,3
1477556,168420,Blue Ribbon Brooklyn,American,393,Weekend,32,19,TRUE,10.4,19.65,Not given
1478254,239985,5 Napkin Burger,American,756.6,Weekend,27,21,TRUE,6.46,37.83,3
1478365,60039,ilili Restaurant,Middle Eastern,987.9,Weekend,25,17,TRUE,14.8,49.395,2
1477380,108659,Rubirosa,Italian,758.1,Weekday,23,31,TRUE,13.76,37.905,2
1477548,79255,The Meatball Shop,Italian,388.5,Weekday,29,24,TRUE,0.94,19.425,2
1478444,355090,Shake Shack,American,942.9,Weekend,22,24,TRUE,0.47,47.145,3
1477716,317515,Cafe Habana,Mexican,468.6,Weekend,29,19,TRUE,10.57,23.43,Not given
1476668,114476,Zero Otto Nove,Italian,176.1,Weekend,31,18,TRUE,13,8.805,Not given
1477106,103852,J. G. Melon,American,264.9,Weekend,31,19,TRUE,10.95,13.245,3
1477526,344079,Olea,Mediterranean,726,Weekend,20,16,FALSE,0,36.3,Not given
1477664,47440,Blue Ribbon Fried Chicken,American,879,Weekend,28,16,TRUE,16.52,43.95,2
1477917,71249,Momoya,Japanese,729,Weekend,35,30,TRUE,11.75,36.45,2
1477381,316223,The Smile,American,756.6,Weekday,25,28,TRUE,8.52,37.83,2
1476745,377771,Blue Ribbon Fried Chicken,American,378.3,Weekend,30,30,TRUE,12.57,18.915,3
1477885,178158,Chipotle Mexican Grill $1.99 Delivery,Mexican,873,Weekday,22,32,TRUE,16.73,43.65,2
1476724,130956,Blue Ribbon Sushi,Japanese,654.9,Weekday,21,26,TRUE,3.72,32.745,3
1477387,141732,Blue Ribbon Fried Chicken,American,278.1,Weekend,29,16,TRUE,16.52,13.905,Not given
1476750,94152,Empanada Mama (closed),Mexican,461.1,Weekend,35,30,TRUE,12.07,23.055,3
1478285,113817,Blue Ribbon Fried Chicken,American,365.4,Weekend,32,22,TRUE,4.72,18.27,2
1477910,39702,Frank Restaurant,Italian,362.4,Weekday,20,31,TRUE,13.93,18.12,2
1478364,273690,Grand Sichuan International,Chinese,987.9,Weekend,32,28,TRUE,8.28,49.395,Not given
1477480,75722,Yama 49,Japanese,669.3,Weekend,29,17,TRUE,14.43,33.465,3
1477050,337230,Shake Shack,American,455.4,Weekday,34,30,TRUE,12.08,22.77,Not given
1478090,62359,Blue Ribbon Sushi Izakaya,Japanese,480.3,Weekday,23,27,TRUE,6.01,24.015,3
1477633,378753,Shake Shack,American,873,Weekend,29,17,TRUE,15.08,43.65,3
1478095,183520,Blue Ribbon Sushi,Japanese,365.4,Weekend,30,17,TRUE,14.78,18.27,2
1478096,146211,Yama Japanese Restaurant,Japanese,362.4,Weekday,25,33,TRUE,18.61,18.12,Not given
1478166,177250,RedFarm Hudson,Chinese,363.9,Weekend,31,27,TRUE,6.08,18.195,Not given
1478013,283884,Westville Hudson,American,376.8,Weekend,26,28,TRUE,8.55,18.84,3
1478369,243341,Sushi Samba,Japanese,670.8,Weekend,31,30,TRUE,11.85,33.54,3
1476970,275689,Nobu Next Door,Japanese,1001.1,Weekend,32,21,TRUE,6.55,50.055,2
1476612,115610,Delicatessen,American,365.4,Weekend,24,17,TRUE,14.68,18.27,Not given
1478234,102620,Balthazar Boulangerie,French,366.9,Weekend,35,23,TRUE,2.98,18.345,2
1477114,47594,Dos Caminos,Mexican,365.4,Weekday,24,30,TRUE,11.76,18.27,3
1477644,82041,Osteria Morini,Italian,173.1,Weekend,24,19,TRUE,10.56,8.655,3
1476634,82092,Sushi of Gari 46,Japanese,489,Weekend,21,29,TRUE,10.65,24.45,Not given
1477186,291891,The Kati Roll Company,Indian,349.2,Weekend,34,18,TRUE,13.11,17.46,2
1477939,41040,The Meatball Shop,Italian,477.3,Weekend,26,20,TRUE,8.53,23.865,Not given
1477610,35643,Vanessa's Dumpling House,Chinese,494.7,Weekend,26,25,TRUE,1.76,24.735,3
1476843,361846,Sarabeth's West,American,423.6,Weekday,21,33,TRUE,18.71,21.18,3
1476983,55689,Rubirosa,Italian,238.5,Weekday,20,26,TRUE,3.84,11.925,Not given
1478418,95049,Nobu Next Door,Japanese,291,Weekend,21,19,TRUE,11.13,14.55,Not given
1477941,64830,Cafeteria,American,465.6,Weekend,28,30,TRUE,12.16,23.28,3
1478123,149268,Han Dynasty,Chinese,486,Weekend,29,18,TRUE,13.25,24.3,Not given
1477966,318451,Blue Ribbon Sushi,Japanese,729,Weekend,29,15,TRUE,18.99,36.45,Not given
1478154,383688,CafÌ© China,Chinese,378.3,Weekend,20,20,TRUE,9.18,18.915,3
1477855,5139,Sushi of Gari 46,Japanese,667.8,Weekend,28,22,TRUE,5.28,33.39,3
1478261,106940,Parm,Italian,272.1,Weekday,23,30,FALSE,0,13.605,2
1477121,274232,Nobu Next Door,Japanese,235.8,Weekday,20,27,FALSE,0,11.79,3
1477927,351329,Parm,Italian,366.9,Weekday,27,26,FALSE,0,18.345,Not given
1477871,124875,Shake Shack,American,641.7,Weekend,33,22,TRUE,5,32.085,3
1476644,142461,Shake Shack,American,507.9,Weekend,35,28,TRUE,7.97,25.395,3
1477415,58800,Mamoun's Falafel,Mediterranean,432.3,Weekend,33,26,TRUE,4.49,21.615,3
1477397,117810,Momoya,Japanese,241.5,Weekend,31,25,FALSE,0,12.075,Not given
1476723,136807,RedFarm Hudson,Chinese,580.5,Weekday,35,28,TRUE,7.76,29.025,3
1478258,222734,Shake Shack,American,509.4,Weekend,23,23,TRUE,2.9,25.47,3
1477222,348096,The Meatball Shop,Italian,349.2,Weekend,23,24,TRUE,1.31,17.46,2
1477335,84457,Nobu Next Door,Japanese,874.5,Weekend,27,15,TRUE,18.65,43.725,Not given
1476790,141732,Cho Dang Gol,Korean,365.4,Weekday,20,26,TRUE,3.73,18.27,3
1477330,198802,DuMont Burger,American,727.5,Weekend,28,20,TRUE,8.71,36.375,3
1477639,211035,Blue Ribbon Sushi,Japanese,583.5,Weekday,28,28,TRUE,7.72,29.175,Not given
1478124,328331,S'MAC,American,483.3,Weekday,25,24,TRUE,1.03,24.165,3
1477076,68834,Sushi of Gari 46,Japanese,942.9,Weekend,29,30,TRUE,11.81,47.145,3
1476939,111894,The Meatball Shop,Italian,758.1,Weekend,25,29,TRUE,9.86,37.905,Not given
1476661,42755,Blue Ribbon Sushi,Japanese,363.9,Weekend,24,23,TRUE,2.41,18.195,3
1478268,306119,Xi'an Famous Foods,Chinese,625.8,Weekend,35,26,TRUE,3.86,31.29,2
1477253,111125,Blue Ribbon Sushi,Japanese,256.2,Weekend,34,29,TRUE,10.48,12.81,3
1477778,100889,RedFarm Broadway,Chinese,942.9,Weekend,30,23,TRUE,2.7,47.145,2
1476923,50199,J. G. Melon,American,582,Weekday,35,26,TRUE,4.22,29.1,2
1477362,172758,Shake Shack,American,366.9,Weekday,31,24,TRUE,0.89,18.345,2
1477404,96254,Yama Japanese Restaurant,Japanese,200.7,Weekend,28,17,TRUE,15.05,10.035,2
1477000,328731,Blue Ribbon Fried Chicken,American,887.7,Weekend,23,25,TRUE,2.4,44.385,3
1478148,261371,Shake Shack,American,669.3,Weekend,35,28,FALSE,0,33.465,Not given
1477377,198802,DuMont Burger,American,376.8,Weekend,35,19,FALSE,0,18.84,Not given
1478039,292343,Amy Ruth's,Southern,366.9,Weekday,32,33,FALSE,0,18.345,Not given
1478320,85091,The Meatball Shop,Italian,405.9,Weekday,20,31,TRUE,13.96,20.295,3
1478304,321492,'wichcraft,American,243,Weekday,28,28,FALSE,0,12.15,3
1477194,62540,Blue Ribbon Sushi,Japanese,177.6,Weekday,27,31,TRUE,14.42,8.88,Not given
1477132,110792,Blue Ribbon Sushi,Japanese,363.9,Weekend,28,15,TRUE,18.92,18.195,3
1477466,222734,Shake Shack,American,419.1,Weekend,35,27,FALSE,0,20.955,3
1476700,127036,Shake Shack,American,366.9,Weekend,27,18,FALSE,0,18.345,Not given
1478011,96877,Melt Shop,American,509.4,Weekend,30,19,FALSE,0,25.47,3
1476748,109906,The Meatball Shop,American,278.1,Weekend,24,23,FALSE,0,13.905,Not given
1477437,304993,Shake Shack,American,942.9,Weekend,31,24,FALSE,0,47.145,3
1477550,97324,Shake Shack,American,871.5,Weekday,27,29,FALSE,0,43.575,2
1478277,48282,The Meatball Shop,American,435,Weekend,34,25,FALSE,0,21.75,3
1476873,237616,Shake Shack,American,174.6,Weekend,26,30,FALSE,0,8.73,Not given
1477353,106324,The Meatball Shop,Italian,486,Weekend,21,26,TRUE,4.09,24.3,3
1478190,94152,RedFarm Broadway,Chinese,260.4,Weekday,33,30,TRUE,12.48,13.02,3
1477316,164776,TAO,Japanese,470.1,Weekend,20,22,FALSE,0,23.505,3
1476981,138586,Shake Shack,American,174.6,Weekend,22,28,FALSE,0,8.73,Not given
1477473,97838,Han Dynasty,Chinese,874.5,Weekend,29,21,TRUE,6.65,43.725,Not given
1476701,292602,Chipotle Mexican Grill $1.99 Delivery,Mexican,669.3,Weekend,31,17,TRUE,15.31,33.465,3
1477421,397537,The Smile,American,365.4,Weekend,31,19,FALSE,0,18.27,3
1477819,35309,Blue Ribbon Sushi,Japanese,756.6,Weekday,31,24,TRUE,0.99,37.83,Not given
1477513,,Jack's Wife Freda,Mediterranean,365.4,Weekday,23,31,TRUE,14.14,18.27,3
1478056,120353,Blue Ribbon Sushi,Japanese,583.5,Weekend,28,24,TRUE,0.96,29.175,Not given
